# time, x_measured, y_measured, x_predicted, y_predicted, x_kalman, y_kalman
3.333333333333333481e+00,1.710000000000000000e+02,3.200000000000000000e+01,1.707690333673402563e+02,3.290093380392124800e+01,1.707994544616471728e+02,3.278226994370140090e+01
3.366666666666666696e+00,1.720000000000000000e+02,3.200000000000000000e+01,1.717558350067377546e+02,3.227208573463492769e+01,1.717879942803527058e+02,3.223624898559919671e+01
3.399999999999999911e+00,1.730000000000000000e+02,3.100000000000000000e+01,1.727447304482286938e+02,3.173803555223723905e+01,1.727783521854494211e+02,3.164082835606090072e+01
3.433333333333333126e+00,1.740000000000000000e+02,3.100000000000000000e+01,1.737356290930711111e+02,3.115008831116781707e+01,1.737704494797578718e+02,3.113032012603453325e+01
3.466666666666666785e+00,1.750000000000000000e+02,3.000000000000000000e+01,1.747284369185726405e+02,3.065237384697379142e+01,1.747642044925545122e+02,3.056644968632267023e+01
3.500000000000000000e+00,1.760000000000000000e+02,3.000000000000000000e+01,1.757230571572256679e+02,3.009649609681842364e+01,1.757595331728275596e+02,3.008378663988568746e+01
3.533333333333333215e+00,1.770000000000000000e+02,2.900000000000000000e+01,1.767193909481273408e+02,2.962687076728989766e+01,1.767563496572624047e+02,2.954430630901986277e+01
3.566666666666666430e+00,1.780000000000000000e+02,2.800000000000000000e+01,1.777173379578887022e+02,2.909537911662366838e+01,1.777545668107187566e+02,2.895110892165404337e+01
3.600000000000000089e+00,2.390000000000000000e+02,9.300000000000000000e+01,1.787167969687763218e+02,2.850553305913232904e+01,1.866565055126127675e+02,3.699989375087194787e+01
3.633333333333333304e+00,2.400000000000000000e+02,8.800000000000000000e+01,1.881876460441187078e+02,3.717775858314210780e+01,1.950116080336403854e+02,4.387131749664454361e+01
3.666666666666666519e+00,2.410000000000000000e+02,8.400000000000000000e+01,1.970512684682263114e+02,4.456441089236712827e+01,2.028394691878908418e+02,4.975821506594535748e+01
3.699999999999999734e+00,2.420000000000000000e+02,7.900000000000000000e+01,2.053302295936610733e+02,5.087546987239300478e+01,2.101596869477195639e+02,5.457950775834420654e+01
3.733333333333333393e+00,2.430000000000000000e+02,7.400000000000000000e+01,2.130470843889650894e+02,5.602684782803798669e+01,2.169918495050588945e+02,5.839389164557142919e+01
3.766666666666666607e+00,2.440000000000000000e+02,6.900000000000000000e+01,2.202243569044050275e+02,6.008451140162129178e+01,2.233555171549248826e+02,6.125864677204912567e+01
3.799999999999999822e+00,2.440000000000000000e+02,6.400000000000000000e+01,2.268845147744785322e+02,6.311276715795600012e+01,2.291385068804224829e+02,6.322960964274395224e+01
