position x1,position y1,velocity x1,velocity y1,position x2,position y2,velocity x2,velocity y2
226.0,26.1180417165007,30.000000000000007,-13.37180910626712,-7.767884960548372,423.3262226332549,-24.148145657226706,-58.86285720577046
227.0,26.580435353376274,30.000000000000007,-13.705142439600454,-8.572823149122598,425.3049845401139,-24.148145657226706,-59.196190539103796
228.0,27.053940101362954,30.000000000000007,-14.038475772933788,-9.377761337696825,427.294857558084,-24.148145657226706,-59.52952387243713
229.0,27.53855596046074,30.000000000000007,-14.371809106267122,-10.182699526271051,429.29584168716525,-24.148145657226706,-59.86285720577047
230.0,28.034282930669647,30.000000000000007,-14.705142439600456,-10.987637714845278,431.3079369273576,-24.148145657226706,-60.1961905391038
231.0,28.54112101198966,30.000000000000007,-15.03847577293379,-11.792575903419504,433.3311432786611,-24.148145657226706,-60.52952387243714
232.0,29.05907020442079,30.000000000000007,-15.371809106267124,-12.59751409199373,435.36546074107565,-24.148145657226706,-60.862857205770474
233.0,29.58813050796303,30.000000000000007,-15.705142439600458,-13.402452280567957,437.4108893146013,-24.148145657226706,-61.19619053910381
234.0,30.128301922616373,30.000000000000007,-16.03847577293379,-14.207390469142183,439.4674289992381,-24.148145657226706,-61.529523872437146
235.0,30.679584448380837,30.000000000000007,-16.371809106267122,-15.01232865771641,441.535079794986,-24.148145657226706,-61.86285720577048
236.0,31.241978085256406,30.000000000000007,-16.705142439600454,-15.817266846290636,443.61384170184505,-24.148145657226706,-62.19619053910382
237.0,31.81548283324308,30.000000000000007,-17.038475772933786,-16.622205034864862,445.7037147198152,-24.148145657226706,-62.52952387243715
238.0,32.400098692340876,30.000000000000007,-17.37180910626712,-17.42714322343909,447.8046988488964,-24.148145657226706,-62.86285720577049
239.0,32.99582566254978,30.000000000000007,-17.70514243960045,-18.23208141201331,449.91679408908874,-24.148145657226706,-63.196190539103824
240.0,33.6026637438698,30.000000000000007,-18.038475772933783,-19.037019600587534,452.0400004403922,-24.148145657226706,-63.52952387243716
241.0,34.220612936300924,30.000000000000007,-18.371809106267115,-19.841957789161757,454.17431790280676,-24.148145657226706,-63.862857205770496
242.0,34.849673239843156,30.000000000000007,-18.705142439600447,-20.64689597773598,456.31974647633245,-24.148145657226706,-64.19619053910382
243.0,35.48984465449651,30.000000000000007,-19.03847577293378,-21.451834166310203,458.47628616096927,-24.148145657226706,-64.52952387243715
244.0,36.141127180260966,30.000000000000007,-19.37180910626711,-22.256772354884426,460.6439369567172,-24.148145657226706,-64.86285720577048
245.0,36.80352081713653,30.000000000000007,-19.705142439600444,-23.06171054345865,462.8226988635762,-24.148145657226706,-65.19619053910381
246.0,37.47702556512321,30.000000000000007,-20.038475772933776,-23.86664873203287,465.01257188154636,-24.148145657226706,-65.52952387243714
247.0,38.161641424221,30.000000000000007,-20.371809106267108,-24.671586920607094,467.2135560106276,-24.148145657226706,-65.86285720577047
248.0,38.85736839442991,30.000000000000007,-20.70514243960044,-25.476525109181317,469.4256512508199,-24.148145657226706,-66.1961905391038
249.0,39.56420647574993,30.000000000000007,-21.038475772933772,-26.28146329775554,471.64885760212337,-24.148145657226706,-66.52952387243712
250.0,40.28215566818105,30.000000000000007,-21.371809106267104,-27.086401486329763,473.8831750645379,-24.148145657226706,-66.86285720577045
251.0,41.01121597172329,30.000000000000007,-21.705142439600436,-27.891339674903985,476.1286036380636,-24.148145657226706,-67.19619053910378
252.0,41.751387386376635,30.000000000000007,-22.03847577293377,-28.69627786347821,478.3851433227004,-24.148145657226706,-67.52952387243711
253.0,42.50266991214109,30.000000000000007,-22.3718091062671,-29.50121605205243,480.65279411844836,-24.148145657226706,-67.86285720577044
